ticket_time,user_id,channel,topic,resolution_time_hours,state,comments
2025-11-28 09:58:38.157622,10319,chat,billing,5.23,1,
2025-09-26 09:31:37.385067,10191,email,technical,11.39,1,
2025-09-24 09:27:43.100171,10091,chat,billing,19.8,1,
2025-11-12 23:49:18.808348,10232,chat,billing,12.0,0,
2025-11-13 19:30:30.487712,10110,chat,other,18.14,1,
2025-09-30 10:34:39.104100,10397,email,technical,18.68,0,
2025-09-17 10:00:11.820336,10282,email,technical,24.92,0,
2025-10-27 08:23:01.435181,10386,chat,technical,8.46,1,
2025-09-13 14:58:47.133262,10014,chat,account,23.53,1,
2025-09-18 06:10:55.088177,10032,phone,other,27.9,0,Please delete all my personal data.
2025-08-20 22:14:45.049704,10358,chat,technical,11.77,1,
2025-08-13 10:00:49.094029,10034,email,billing,20.19,1,
2025-06-29 01:24:24.258025,10395,phone,technical,5.88,1,
2025-09-27 17:56:58.685141,10053,email,other,21.36,0,
2025-10-16 02:03:14.528340,10281,phone,account,10.32,1,
2025-08-08 17:19:22.231811,10332,email,other,7.02,0,
2025-11-11 13:49:12.811346,10102,phone,technical,6.32,1,
2025-08-01 08:37:15.482539,10193,phone,other,6.19,0,
2025-10-24 12:12:30.358962,10278,email,billing,8.24,1,
2025-08-25 00:44:31.238692,10303,email,account,2.83,0,
2025-10-25 13:16:35.085762,10255,chat,other,12.47,0,
2025-10-20 01:05:33.769287,10210,phone,billing,7.35,1,
2025-11-27 03:16:30.052789,10234,chat,other,9.59,1,
2025-06-27 21:15:11.098110,10112,chat,account,6.8,1,
2025-09-18 11:06:00.173045,10169,phone,account,10.33,0,
2025-08-07 04:21:32.484274,10124,email,account,8.36,1,
2025-06-16 11:49:47.043156,10307,phone,account,6.47,0,
2025-10-18 10:55:33.607819,10276,chat,billing,9.3,0,
2025-10-16 12:00:24.996022,10327,email,account,22.3,0,
2025-09-14 07:20:18.678670,10229,chat,other,14.01,1,Requesting right to be forgotten.
2025-10-16 00:57:03.381732,10177,phone,other,11.55,1,
2025-07-05 01:49:55.420738,10001,phone,technical,12.64,1,
2025-11-24 09:17:09.545918,10158,chat,other,4.16,1,
2025-10-03 02:18:47.647904,10098,email,billing,24.09,1,
2025-07-08 17:21:21.916121,10068,email,other,12.57,0,
2025-06-08 18:46:20.030673,10128,chat,billing,2.27,1,
2025-09-21 17:04:18.984199,10147,chat,billing,5.2,1,
2025-11-14 19:53:47.880048,10399,chat,other,4.46,0,
2025-07-08 07:51:37.185676,10199,chat,account,5.97,1,
2025-11-13 20:01:09.708877,10368,chat,billing,6.71,0,
2025-08-25 04:40:54.452110,10140,chat,other,28.15,1,
2025-08-08 20:50:13.677290,10176,chat,other,2.09,1,
2025-06-24 18:33:10.674164,10089,email,technical,10.3,0,
2025-10-04 04:59:36.771365,10380,phone,technical,9.32,0,
2025-07-10 18:29:55.795260,10398,email,technical,2.82,1,
2025-07-31 13:19:02.583588,10040,phone,account,8.81,1,
2025-07-02 11:16:47.639767,10133,chat,account,2.5,0,
2025-08-31 12:33:17.427492,10353,phone,account,11.66,0,
2025-06-27 05:39:19.463742,10138,phone,account,5.82,0,
2025-08-07 13:28:38.266182,10209,phone,technical,10.85,1,
2025-08-28 16:42:25.531991,10291,phone,other,25.14,0,
2025-11-14 03:26:37.597259,10211,chat,billing,5.34,1,
2025-07-15 20:57:17.593071,10337,phone,billing,17.88,1,
2025-07-21 20:39:32.768883,10388,email,other,2.36,1,
2025-10-02 12:40:55.553735,10332,phone,account,5.29,1,
2025-11-11 17:10:41.758083,10234,email,technical,4.74,1,Remove all information about me.
2025-09-24 21:10:59.594958,10041,email,other,5.91,1,
2025-07-09 18:01:01.092892,10324,chat,other,23.23,1,
2025-08-12 16:55:46.735543,10343,email,account,3.12,0,
2025-10-24 04:31:12.986096,10379,chat,other,12.67,0,
2025-10-22 14:22:11.604974,10300,phone,technical,8.72,1,
2025-10-08 06:02:41.205136,10342,chat,billing,3.7,0,
2025-11-24 02:05:19.869382,10271,chat,technical,9.98,0,
2025-09-09 13:59:41.500069,10115,chat,technical,23.25,1,
2025-06-20 19:57:42.243819,10004,chat,billing,6.9,0,
2025-08-11 10:23:20.226664,10112,chat,other,6.63,1,
2025-06-23 05:09:09.405811,10088,email,technical,25.89,0,
2025-11-16 14:37:54.048721,10178,phone,account,4.83,1,
2025-11-26 18:02:42.786633,10158,phone,billing,2.32,1,
2025-06-27 15:49:11.527638,10188,chat,technical,8.59,1,
2025-07-02 01:18:27.980822,10064,-,account,12.99,1,
2025-10-15 07:53:38.501956,10044,email,billing,2.0,1,
2025-08-29 05:41:08.226768,10021,chat,billing,22.19,0,
2025-06-29 13:27:54.377175,10304,chat,account,26.87,1,
2025-08-12 22:50:07.432487,10391,chat,billing,6.06,0,
2025-09-01 00:40:48.616572,10388,email,other,7.82,1,
2025-09-21 04:48:50.353330,10211,phone,billing,3.12,1,
2025-10-23 15:03:43.695704,10305,email,technical,2.03,1,
2025-08-17 15:10:35.088580,10171,email,account,11.35,1,
2025-10-19 09:22:09.313378,10120,email,account,10.78,1,
2025-11-21 11:20:53.464742,10362,chat,other,8.15,0,
2025-11-21 00:43:19.535324,10216,email,account,3.8,0,
2025-07-28 00:22:08.951524,10128,chat,other,10.34,1,
2025-08-28 13:29:17.950565,10121,chat,other,6.37,1,
2025-09-14 07:43:10.694554,10191,email,billing,11.79,0,
2025-09-30 02:58:41.414793,10289,-,billing,14.66,0,
2025-07-12 18:20:44.933859,10241,chat,other,7.25,0,
2025-08-28 10:52:33.073238,10031,chat,account,2.38,1,
2025-09-16 07:12:54.855092,10293,chat,technical,6.71,1,
2025-11-30 07:46:50.301523,10216,chat,account,11.6,0,
2025-08-22 20:07:39.167979,10193,phone,account,11.78,1,Wipe all data you hold.
2025-08-14 18:49:57.553968,10367,phone,account,8.29,1,
2025-08-29 15:11:14.085711,10057,phone,billing,7.2,1,
2025-10-26 05:46:01.694400,10293,chat,account,6.02,0,
2025-06-05 15:32:33.005817,10205,chat,other,10.02,0,
2025-08-01 03:58:47.905675,10014,chat,billing,22.4,1,
2025-08-23 10:32:49.879017,10025,email,technical,23.21,0,
2025-08-25 18:40:28.564500,10120,email,technical,4.7,1,
2025-11-19 00:37:02.365206,10126,chat,other,1.67,0,
2025-06-21 16:36:20.318427,10004,phone,billing,8.32,0,
2025-10-08 09:18:25.611351,10008,email,account,4.58,1,
2025-07-11 04:56:26.105587,10371,email,account,5.39,1,
2025-11-28 03:17:22.626069,10146,email,billing,4.79,0,
2025-07-03 01:56:14.100906,10033,chat,account,16.78,0,
2025-10-25 10:22:29.745624,10353,email,technical,11.18,1,
2025-06-16 08:51:32.010030,10207,chat,other,8.93,0,
2025-12-01 10:37:10.242489,10049,email,billing,3.17,0,
2025-08-14 02:55:50.999950,10303,email,other,3.53,0,
2025-07-18 21:59:26.537608,10326,phone,account,6.25,1,
2025-10-03 21:12:47.362480,10382,email,account,30.41,0,Please delete all my personal data.
2025-07-12 15:22:34.851339,10257,phone,other,3.25,1,
2025-10-09 11:55:46.157743,10019,email,other,6.29,0,
2025-08-01 17:26:17.570982,10080,-,account,7.25,1,
2025-06-19 10:06:20.810660,10236,phone,account,5.34,1,
2025-08-20 16:57:45.422476,10289,email,billing,19.97,1,
2025-08-24 04:41:26.427852,10385,email,account,20.12,0,
2025-07-18 00:09:39.315484,10266,phone,account,7.0,0,
2025-10-17 08:27:28.360578,10263,email,other,8.57,1,
2025-06-07 18:48:20.809627,10231,email,billing,8.19,0,
2025-07-03 14:14:51.469073,10138,phone,account,4.2,1,
2025-06-29 05:55:43.153779,10397,phone,billing,27.81,0,
2025-10-05 11:46:38.987567,10072,phone,billing,6.75,1,
2025-07-24 17:21:26.399848,10271,chat,account,2.74,0,
2025-06-27 14:59:07.162186,10133,phone,other,6.16,0,
2025-07-02 02:02:38.704438,10260,chat,other,7.06,0,
2025-10-04 02:04:45.739595,10371,chat,billing,5.86,1,
2025-11-12 10:57:15.292183,10356,email,account,11.39,1,Erase all my user data.
2025-06-15 00:14:50.180863,10091,email,other,17.88,0,Request to remove my data.
2025-07-07 18:59:49.881705,10169,phone,billing,3.48,1,
2025-08-15 07:04:40.491424,10141,email,technical,9.26,1,
2025-09-14 18:35:34.051360,10343,phone,technical,5.43,0,
2025-10-11 16:00:52.720718,10006,phone,billing,1.87,1,
2025-06-15 16:28:03.389522,10214,-,billing,17.5,1,
2025-08-07 12:48:29.802149,10274,-,technical,3.34,0,
2025-09-12 10:45:10.085749,10108,chat,account,18.68,1,
2025-09-12 22:20:27.539594,10322,email,technical,18.58,1,
2025-09-19 11:01:34.550948,10199,chat,other,1.37,1,
2025-11-28 03:58:32.620160,10270,chat,technical,24.73,0,
2025-06-21 11:48:01.414932,10250,chat,account,4.61,1,
2025-07-24 14:21:55.979766,10372,email,billing,2.9,1,
2025-10-10 05:08:09.655560,10135,chat,technical,0.8,0,Pursuing GDPR erasure request.
2025-10-19 07:56:20.084744,10311,chat,account,23.11,1,
2025-08-05 02:16:05.785605,10194,chat,billing,5.45,1,
2025-10-20 04:10:15.650818,10384,chat,billing,2.11,0,
2025-10-24 08:14:51.266460,10213,email,other,1.3,0,
2025-07-30 00:17:05.581070,10379,phone,technical,29.2,0,
2025-10-16 19:08:45.445059,10111,email,account,16.47,0,
2025-08-25 11:03:13.016367,10354,email,billing,11.67,1,
2025-10-09 06:54:30.831844,10016,email,technical,5.24,0,
2025-09-15 16:33:16.404612,10238,email,other,15.03,1,
2025-11-19 11:07:31.706563,10158,email,other,9.17,0,
2025-11-23 10:14:11.932433,10342,email,billing,0.74,0,
2025-07-02 16:47:20.346365,10202,phone,technical,6.9,0,
2025-09-05 07:59:14.459346,10066,email,account,7.27,1,
2025-10-21 12:32:40.541980,10000,email,billing,18.17,1,
2025-08-06 01:46:04.647887,10361,chat,other,6.3,1,
2025-07-29 22:43:28.896941,10023,-,account,2.1,1,
2025-09-06 14:39:50.024576,10267,phone,technical,21.85,1,
2025-09-29 01:48:11.212136,10294,phone,account,10.72,1,
2025-11-28 03:55:48.780067,10381,chat,billing,8.6,1,
2025-11-13 17:58:59.366066,10039,chat,billing,9.37,1,
2025-10-17 07:44:29.995749,10358,phone,billing,3.89,1,
2025-08-19 12:58:28.434989,10288,email,billing,7.88,0,
2025-11-27 00:01:39.828356,10169,email,billing,10.04,0,
2025-10-03 00:33:14.672887,10351,chat,other,3.74,1,
2025-07-21 22:58:55.621728,10322,email,billing,8.98,1,Request deletion of all records.
2025-11-21 17:48:25.354388,10257,phone,billing,0.57,1,
2025-06-29 21:12:48.926384,10345,phone,technical,25.38,0,
2025-07-02 15:52:58.435584,10217,phone,technical,10.19,0,
2025-06-17 11:18:40.324099,10294,phone,billing,0.8,1,
2025-09-12 07:25:11.017921,10332,phone,technical,1.39,0,
2025-07-13 01:19:51.698752,10286,email,billing,10.39,1,
2025-07-04 23:58:48.415790,10040,-,billing,11.06,1,
2025-10-24 18:46:31.200333,10269,chat,other,8.86,1,
2025-06-11 22:44:27.115447,10307,phone,account,5.04,0,
2025-09-12 07:22:13.182173,10299,email,billing,8.05,1,Requesting right to be forgotten.
2025-07-19 00:22:20.651969,10191,email,billing,8.55,0,
2025-08-11 13:48:51.976612,10120,chat,technical,7.62,1,
2025-10-17 13:16:26.467619,10151,email,billing,8.32,1,
2025-09-21 21:30:41.780762,10102,email,account,6.14,0,
2025-09-22 19:34:08.094246,10111,chat,other,12.64,1,
2025-06-14 23:59:24.089659,10215,phone,technical,8.49,0,
2025-07-18 23:13:32.098328,10232,chat,billing,9.36,0,
2025-10-24 23:18:58.068518,10029,chat,billing,6.45,1,
2025-11-20 02:04:03.311964,10206,phone,technical,28.84,0,
2025-10-04 14:54:33.717159,10302,chat,other,15.71,1,
2025-06-18 02:47:13.578771,10076,email,billing,23.25,1,
2025-07-01 10:41:52.027300,10205,email,billing,9.41,1,
2025-11-25 00:28:48.846699,10048,phone,billing,2.12,1,
2025-06-08 23:58:57.151845,10085,chat,account,20.97,0,Delete my information entirely.
2025-11-28 16:31:00.716459,10380,-,technical,9.43,1,
2025-07-23 15:26:56.237034,10108,chat,billing,23.23,1,
2025-06-29 15:47:14.866735,10345,phone,billing,20.18,0,
2025-11-16 08:00:12.581193,10374,chat,billing,8.39,1,
2025-11-21 00:49:34.041210,10201,phone,other,9.01,1,
2025-10-04 12:04:17.507019,10385,chat,billing,6.64,1,
2025-10-02 11:14:45.191655,10296,email,other,13.22,1,
2025-08-06 21:29:07.234152,10297,chat,technical,3.92,1,
2025-08-15 07:43:31.009681,10022,email,account,20.7,1,
2025-11-29 04:41:32.813603,10195,email,account,9.5,0,
2025-06-14 00:35:30.265201,10122,email,account,5.69,1,
2025-06-23 23:07:37.023433,10187,chat,other,31.08,1,
2025-09-21 12:53:25.995941,10211,email,account,11.77,1,
2025-08-14 23:22:46.831803,10319,email,other,5.31,0,
2025-10-20 19:47:21.938839,10319,email,technical,11.5,0,
2025-06-09 14:23:43.664703,10219,email,account,24.42,0,
2025-06-11 01:55:14.236649,10254,phone,billing,12.04,1,
2025-08-08 00:08:08.562827,10259,phone,billing,3.2,1,
2025-10-21 17:00:28.116424,10161,phone,billing,11.62,0,
2025-07-01 01:49:56.973228,10397,phone,billing,10.24,1,
2025-09-13 11:29:45.634521,10110,email,other,13.52,0,
2025-09-11 17:57:02.699633,10125,phone,technical,6.0,1,
2025-11-29 01:59:31.106196,10319,chat,billing,6.18,0,
2025-09-26 17:42:45.252111,10287,chat,billing,13.69,1,
2025-06-09 03:36:19.737563,10356,chat,account,4.35,1,
2025-06-16 04:16:37.928795,10223,email,technical,9.52,1,
2025-08-11 07:34:52.669739,10071,phone,account,10.48,1,
2025-07-30 16:21:13.404841,10074,phone,technical,14.08,1,
2025-08-31 10:45:29.236179,10270,chat,account,25.77,1,
2025-08-14 02:36:46.524834,10279,email,account,12.84,0,
2025-07-22 16:34:50.129609,10026,chat,other,8.39,0,
2025-08-23 12:00:45.525944,10253,phone,technical,11.04,1,
2025-08-07 12:07:31.110940,10227,email,billing,3.73,0,
2025-07-18 02:25:06.610886,10251,email,billing,10.8,1,
2025-10-12 07:29:08.578105,10269,email,account,1.74,1,
2025-10-27 01:47:16.357512,10244,chat,technical,11.89,0,
2025-08-02 08:20:39.931824,10140,phone,billing,20.5,1,
2025-06-16 23:01:34.565820,10340,chat,technical,15.9,0,
2025-09-08 20:03:13.195909,10026,email,other,10.75,0,
2025-07-12 20:15:55.122760,10259,chat,account,4.75,1,
2025-11-12 06:08:31.611046,10224,chat,billing,8.06,1,
2025-09-26 15:34:17.324262,10233,email,account,5.01,0,
2025-06-19 04:50:35.443854,10369,chat,technical,11.03,0,
2025-09-28 01:07:03.625776,10331,email,technical,3.26,1,
2025-07-03 23:29:38.304592,10349,email,account,3.11,0,
2025-12-01 02:52:41.498987,10135,phone,other,7.51,1,
2025-08-10 21:33:34.087976,10101,email,account,8.14,0,
2025-11-13 04:26:10.208009,10123,email,billing,4.73,1,
2025-08-10 16:49:20.969251,10219,phone,account,21.12,1,
2025-07-12 12:32:51.019404,10079,email,technical,6.65,1,
2025-11-29 06:47:01.445009,10154,email,billing,14.51,1,
2025-07-23 00:55:51.584602,10162,email,other,26.99,0,
2025-09-10 12:13:58.273511,10255,phone,account,14.22,1,
2025-11-20 23:14:11.836129,10361,chat,technical,2.13,1,
2025-09-29 04:19:27.309392,10020,phone,technical,7.32,0,Request full personal data deletion.
2025-08-04 21:38:04.722656,10137,email,other,8.58,0,
2025-07-03 14:04:13.333438,10029,phone,other,3.29,1,
2025-09-18 03:22:04.157205,10283,chat,other,10.08,1,
2025-07-23 12:44:05.066884,10058,phone,other,29.21,0,
2025-07-04 22:40:44.576807,10271,email,other,4.56,0,
2025-06-19 20:02:46.287282,10356,phone,technical,1.52,1,
2025-07-26 03:59:28.139910,10197,chat,account,6.54,1,
2025-09-05 17:23:28.173005,10182,email,account,3.93,1,
2025-09-30 21:42:18.020026,10221,phone,account,9.84,1,
2025-11-26 18:15:11.579804,10354,phone,technical,3.48,0,
2025-06-12 05:03:04.957764,10380,email,technical,8.16,1,
2025-11-30 15:29:24.451743,10203,email,billing,10.64,0,Erase my data from your systems.
2025-08-25 09:28:11.932238,10002,chat,technical,7.37,0,
2025-09-13 03:02:46.047060,10272,phone,technical,7.0,0,Pursuing GDPR erasure request.
2025-06-15 15:48:01.398966,10185,chat,technical,6.0,0,
2025-06-14 11:30:52.802956,10175,email,account,1.85,0,
2025-08-11 07:24:08.547424,10143,email,other,0.87,1,
2025-09-14 13:51:30.872553,10364,phone,technical,8.56,0,Request account and data deletion.
2025-10-17 16:09:27.119989,10339,chat,technical,2.94,1,
2025-08-07 18:03:39.472533,10390,email,account,9.12,0,
2025-07-01 13:23:58.227355,10039,chat,technical,6.51,0,
2025-09-15 18:36:06.597201,10023,email,other,10.64,1,
2025-06-30 21:35:56.838060,10239,email,other,7.38,1,
2025-09-28 03:45:44.576991,10143,chat,account,1.44,1,
2025-09-15 14:48:32.809684,10258,email,account,10.39,0,
2025-06-24 22:19:25.643789,10288,-,other,9.31,0,
2025-09-08 05:12:38.796329,10280,chat,other,10.42,0,
2025-06-12 03:41:45.369609,10195,phone,account,0.81,1,
2025-09-01 23:40:15.397792,10101,phone,account,10.24,1,
2025-11-14 17:31:17.628508,10199,chat,technical,7.29,1,
2025-08-16 11:13:55.635917,10246,phone,technical,17.95,1,
2025-10-14 05:08:07.218432,10209,email,technical,3.54,0,
2025-11-18 11:00:34.386387,10026,phone,account,7.86,0,
2025-06-29 20:01:26.390309,10350,email,account,7.27,1,Wipe all data you hold.
2025-06-22 02:06:03.324664,10341,phone,technical,9.41,0,
2025-07-21 15:43:55.008231,10088,email,other,12.05,1,
2025-06-14 05:04:07.171165,10140,email,account,19.68,0,
2025-07-11 21:56:48.549321,10339,chat,technical,10.48,0,
2025-07-26 05:20:40.409821,10222,email,technical,5.05,0,
2025-06-21 22:40:29.719039,10085,phone,technical,20.51,0,
2025-08-15 07:13:25.407116,10327,chat,billing,31.54,1,
2025-11-24 22:56:34.225088,10078,phone,account,6.46,0,
2025-07-04 16:30:47.598349,10284,email,account,11.59,1,
2025-08-28 05:12:16.540235,10212,chat,other,9.77,1,
2025-10-24 17:09:36.507087,10268,phone,technical,10.14,0,
2025-10-03 16:50:26.024347,10395,email,other,0.99,0,
2025-09-03 03:46:51.249826,10260,phone,account,1.82,0,
2025-06-22 21:35:27.263625,10389,phone,account,5.14,0,GDPR erasure request submission.
2025-08-31 14:15:06.072256,10317,email,billing,19.94,1,
2025-07-03 12:38:28.528224,10045,chat,other,7.77,0,
2025-09-20 02:08:23.609696,10260,phone,account,11.81,0,
2025-07-10 05:22:48.529809,10376,phone,technical,25.05,1,
2025-09-04 00:33:08.285321,10328,phone,technical,4.6,1,
2025-08-21 11:41:21.231818,10250,chat,account,4.9,1,
2025-09-07 17:52:40.022941,10275,chat,other,0.74,0,
2025-10-22 08:54:02.468898,10166,email,billing,10.41,0,
2025-08-04 19:19:58.686637,10038,phone,other,10.17,0,
2025-07-27 14:35:38.437862,10215,phone,other,10.03,1,
2025-07-20 21:24:03.719167,10240,chat,technical,28.2,0,
2025-07-03 03:36:56.817315,10179,phone,billing,6.32,1,
2025-08-23 04:24:03.742766,10174,phone,other,3.54,0,
2025-07-27 12:42:32.693795,10086,email,billing,21.15,1,
2025-08-21 10:34:49.501281,10389,email,billing,2.94,1,
2025-09-19 20:47:35.101769,10348,email,other,8.85,0,
2025-06-17 10:30:02.591177,10166,phone,billing,8.76,0,
2025-11-30 10:35:38.833183,10394,chat,account,22.7,0,
2025-09-10 11:15:29.075507,10279,chat,billing,20.64,1,
2025-08-08 23:55:34.961483,10226,chat,billing,2.66,1,
2025-07-03 09:01:38.551712,10230,phone,account,14.94,1,
2025-09-04 23:54:16.306148,10257,chat,other,7.19,1,
2025-08-29 18:50:09.608644,10091,email,other,15.4,0,
2025-10-10 00:04:35.449163,10124,email,other,2.37,0,
2025-08-27 15:06:48.448801,10029,email,technical,6.2,1,
2025-10-01 16:29:03.050851,10338,phone,billing,2.27,0,
2025-10-14 13:13:14.754519,10221,phone,technical,11.87,0,
2025-08-03 04:34:14.264564,10072,phone,account,3.45,0,
2025-07-30 10:56:25.524270,10144,chat,technical,11.96,0,
2025-09-09 04:08:02.651967,10067,email,technical,6.38,1,
2025-09-13 16:51:51.632349,10136,-,account,5.58,1,
2025-10-13 03:09:40.129911,10216,email,other,8.56,0,
2025-07-24 08:45:36.347606,10263,chat,other,1.6,1,
2025-07-09 04:07:43.662131,10305,email,technical,8.12,0,
2025-06-20 02:41:00.149237,10024,email,account,10.45,1,
2025-06-06 09:57:25.507068,10037,phone,billing,9.0,0,
2025-09-01 17:50:36.697227,10336,chat,other,8.16,1,
2025-07-24 14:26:49.985854,10031,email,other,3.08,0,
2025-10-01 14:18:09.059662,10253,email,technical,1.4,0,
2025-11-13 12:27:53.997203,10077,chat,billing,0.53,1,
2025-09-27 04:48:58.336707,10083,phone,account,0.66,1,
2025-08-02 22:11:18.596884,10342,phone,account,3.99,1,
2025-10-17 22:18:29.893605,10170,phone,billing,28.57,1,
2025-08-20 05:14:29.937210,10365,chat,account,2.06,1,
2025-10-21 07:18:45.605654,10023,email,other,7.92,1,
2025-10-10 06:10:50.570085,10354,email,other,3.06,0,
2025-08-09 16:43:56.802239,10212,chat,billing,1.56,0,
2025-07-30 09:23:07.189258,10281,phone,billing,18.57,1,
2025-06-23 07:47:14.967843,10111,chat,other,20.29,1,Delete any data about me.
2025-11-21 20:28:43.485020,10368,phone,account,8.37,0,
2025-07-15 12:19:52.446435,10148,phone,other,28.06,0,
2025-10-09 10:56:14.939990,10259,chat,other,10.92,1,
2025-07-10 11:10:58.925287,10273,email,technical,23.95,1,
2025-06-29 20:08:17.326071,10271,chat,account,2.96,1,
2025-11-14 20:49:42.242197,10177,phone,billing,11.5,1,
2025-09-24 20:01:00.577289,10039,email,account,3.8,1,
2025-08-16 15:57:07.832518,10119,email,technical,22.63,0,
2025-08-25 13:00:44.607939,10137,phone,technical,7.42,1,
2025-11-13 19:31:15.860530,10152,phone,account,6.88,0,
2025-10-26 06:53:40.739724,10247,phone,technical,5.96,1,
2025-10-13 06:16:23.077915,10158,email,technical,6.41,0,
2025-10-03 22:37:19.068983,10192,email,billing,11.27,0,
2025-08-26 03:58:03.043771,10201,email,account,7.55,0,
2025-08-31 07:15:21.113543,10270,email,billing,17.38,1,
2025-09-28 04:01:08.655526,10150,phone,billing,16.41,1,
2025-10-20 18:31:14.008079,10156,chat,account,3.26,0,
2025-09-16 01:25:48.196372,10350,phone,billing,21.27,0,I want all data erased.
2025-09-17 16:00:26.094715,10025,chat,technical,21.13,1,
2025-06-05 18:03:46.995221,10255,email,other,17.42,0,
2025-09-30 02:29:24.231264,10220,phone,account,3.46,1,
2025-11-20 23:10:36.054299,10054,email,billing,0.59,1,
2025-09-21 03:51:09.658936,10344,chat,billing,9.49,1,
2025-11-28 02:15:03.760455,10191,chat,account,10.06,1,
2025-11-13 19:28:30.742978,10361,email,account,5.83,1,
2025-07-02 21:09:53.100079,10030,chat,account,10.51,0,
2025-09-21 00:32:17.243336,10014,phone,billing,26.66,1,
2025-07-12 13:12:10.505266,10231,email,account,2.8,0,
2025-10-17 18:14:42.423610,10015,chat,technical,9.55,1,
2025-06-13 22:56:44.389507,10180,email,other,7.55,0,
2025-08-25 19:19:18.121176,10273,email,other,10.3,1,
2025-10-13 06:44:54.974419,10383,chat,account,0.99,1,
2025-08-31 19:01:40.874016,10326,chat,account,8.96,1,
2025-06-06 05:20:17.477892,10187,chat,billing,23.05,0,
2025-08-27 16:16:28.302462,10010,phone,account,4.97,1,
2025-10-03 21:33:42.965759,10141,email,billing,12.74,1,
2025-08-11 18:36:11.379527,10276,phone,billing,1.92,1,
2025-09-23 14:38:59.452300,10010,phone,technical,2.81,0,
2025-09-06 20:08:39.935624,10228,email,account,1.56,1,
2025-10-07 05:24:51.673851,10181,chat,technical,20.91,1,
2025-11-19 06:51:21.612451,10016,phone,other,7.22,1,
2025-10-03 20:27:19.657414,10322,phone,billing,12.71,0,
2025-06-19 05:45:18.152305,10294,email,other,10.62,1,
2025-10-12 02:47:48.070583,10148,phone,account,22.51,1,
2025-07-11 08:19:54.178876,10190,email,other,4.48,0,
2025-08-14 11:30:40.204610,10042,chat,other,4.72,0,
2025-08-30 03:53:41.430556,10079,chat,other,3.73,0,
2025-07-16 02:11:15.850539,10210,email,other,10.79,0,
2025-06-07 09:57:49.835179,10100,chat,billing,5.85,1,
2025-07-03 02:40:57.916367,10128,-,billing,11.03,1,Request full personal data deletion.
2025-08-01 00:46:00.238649,10038,email,billing,20.43,0,
2025-09-06 00:27:51.340851,10369,phone,technical,5.77,1,
2025-07-10 12:04:02.764742,10370,email,other,21.83,1,
2025-08-28 02:34:56.282236,10223,chat,billing,10.43,1,
2025-10-09 15:16:37.190273,10359,chat,billing,5.21,1,
2025-11-24 09:10:41.154754,10338,chat,other,11.09,1,
2025-06-08 23:58:58.027101,10220,chat,technical,2.37,0,GDPR erasure request submission.
2025-09-22 14:04:35.158163,10280,phone,account,5.5,0,
2025-11-26 11:43:19.853951,10135,email,technical,4.1,0,
2025-08-17 14:44:36.078359,10210,chat,account,2.12,1,
2025-07-24 10:13:39.880687,10052,email,account,19.28,0,
2025-06-14 23:05:59.856517,10304,email,account,15.0,0,Pursuing GDPR erasure request.
2025-09-22 18:33:40.212107,10118,chat,account,10.69,1,
2025-08-20 03:33:49.808601,10101,phone,technical,4.98,1,
2025-09-15 17:55:19.398257,10157,phone,billing,7.6,0,
2025-09-21 15:43:32.856649,10158,chat,technical,10.13,1,
2025-07-24 05:46:13.075864,10168,email,billing,8.03,0,
2025-09-02 14:48:14.988186,10325,email,billing,17.17,0,
2025-11-16 05:46:43.109746,10363,phone,technical,16.81,1,
2025-09-15 15:35:10.250314,10006,chat,technical,11.85,0,
2025-07-15 21:55:31.840228,10363,-,other,16.51,1,
2025-08-14 13:07:40.625751,10108,-,other,14.14,1,
2025-07-30 23:43:30.142473,10300,chat,technical,10.53,0,
2025-07-11 19:12:49.181143,10067,phone,technical,3.7,1,
2025-10-24 13:21:14.566400,10194,phone,account,1.52,0,
2025-09-07 16:23:18.364902,10005,chat,technical,8.6,0,
2025-09-18 10:34:15.290723,10196,-,other,11.35,1,
2025-08-18 06:56:41.938378,10012,email,billing,3.59,1,
2025-09-15 23:28:38.492535,10067,phone,technical,5.22,1,
2025-09-24 01:04:36.044873,10060,chat,other,10.16,1,
2025-08-01 13:01:53.873536,10259,chat,technical,4.98,0,
2025-08-22 16:52:07.899139,10145,phone,other,11.49,1,
2025-08-26 00:06:52.156917,10332,phone,technical,5.4,0,
2025-08-03 13:51:34.217782,10268,chat,other,0.66,1,
2025-11-27 21:30:54.576601,10387,phone,technical,7.35,1,
2025-09-20 19:28:48.236720,10162,email,technical,28.46,1,Request deletion of all records.
2025-07-20 00:48:47.858362,10322,chat,other,14.13,1,
2025-10-14 12:00:09.598052,10119,chat,billing,23.69,1,
2025-07-24 06:35:16.795343,10247,email,technical,6.73,0,
2025-11-16 03:25:20.955033,10052,chat,billing,14.96,1,
2025-09-25 18:59:36.869802,10186,phone,billing,3.84,0,
2025-09-09 07:49:05.743516,10387,chat,other,8.4,1,
2025-06-08 19:33:26.135273,10165,phone,account,10.87,1,
2025-09-07 01:33:53.002237,10113,phone,technical,12.32,0,
2025-07-14 12:42:19.860742,10022,phone,account,15.52,0,
2025-06-18 11:19:28.112358,10100,email,billing,1.74,0,
2025-08-26 03:03:29.414297,10093,phone,technical,4.93,1,
2025-07-29 01:57:21.924104,10311,chat,account,24.28,1,
2025-07-14 09:00:35.241198,10060,email,billing,5.53,1,
